5,0.11131
5.26087,0.12226
5.53804,0.18431
5.81522,0.17883
6.09783,0.20803
6.36413,0.34307
6.63587,0.49453
6.90761,0.68613
7.18478,0.85036
7.45109,0.90693
7.72283,0.95073
7.99457,0.96533
8.27717,0.95255
8.54891,0.93431
8.82065,0.88869
9.09239,0.79745
9.36957,0.71715
9.63043,0.53285
9.90761,0.37409
10.18478,0.23175
10.46196,0.17336
10.7337,0.12774
11,0.09307
